Date,Open,High,Low,Close,Adj Close,Volume
2000-10-02,425.000000,427.500000,417.500000,420.000000,322.989288,40281000
2000-10-03,420.000000,422.500000,395.000000,395.000000,303.763702,80108000
2000-10-04,395.000000,395.000000,372.500000,387.500000,297.995972,142717000
2000-10-05,385.000000,400.000000,385.000000,395.000000,303.763702,98996000
2000-10-06,395.000000,395.000000,382.500000,387.500000,297.995972,32459000
2000-10-09,387.500000,387.500000,370.000000,377.500000,290.305786,73661000
2000-10-10,375.000000,377.500000,370.000000,375.000000,288.383270,50967000
2000-10-11,372.500000,390.000000,370.000000,385.000000,296.073486,62755000
2000-10-12,385.000000,395.000000,382.500000,390.000000,299.918579,87548000
2000-10-13,385.000000,395.000000,380.000000,395.000000,303.763702,55849000
2000-10-16,395.000000,395.000000,395.000000,395.000000,303.763702,0
2000-10-17,400.000000,410.000000,400.000000,405.000000,311.453888,56107000
2000-10-18,405.000000,405.000000,395.000000,400.000000,307.608826,49564000
2000-10-19,397.500000,405.000000,392.500000,405.000000,311.453888,63699000
2000-10-20,412.500000,412.500000,387.500000,400.000000,307.608826,72319000
2000-10-23,400.000000,400.000000,387.500000,400.000000,307.608826,14013000
2000-10-24,400.000000,400.000000,387.500000,400.000000,307.608826,1201000
2000-10-25,400.000000,400.000000,400.000000,400.000000,307.608826,0
2000-10-26,387.500000,400.000000,387.500000,400.000000,307.608826,19416000
2000-10-27,400.000000,400.000000,400.000000,400.000000,307.608826,0
2000-10-30,387.500000,387.500000,375.000000,387.500000,297.995972,18327000
2000-10-31,375.000000,387.500000,375.000000,387.500000,297.995972,4662000
2000-11-01,387.500000,387.500000,375.000000,387.500000,297.995972,19331000
2000-11-02,387.500000,387.500000,375.000000,387.500000,297.995972,5983000
2000-11-03,387.500000,387.500000,375.000000,387.500000,297.995972,2152000
2000-11-06,387.500000,400.000000,375.000000,400.000000,307.608826,18890000
2000-11-07,400.000000,400.000000,387.500000,400.000000,307.608826,7109000
2000-11-08,400.000000,412.500000,387.500000,400.000000,307.608826,82401000
2000-11-09,400.000000,412.500000,387.500000,400.000000,307.608826,16252000
2000-11-10,387.500000,425.000000,387.500000,412.500000,317.221588,62488000
2000-11-13,412.500000,425.000000,400.000000,412.500000,317.221588,52630000
2000-11-14,412.500000,425.000000,412.500000,412.500000,317.221588,93265000
